,player_name,player_id,team_name,team_id,season,primary_position,tb_hit,bb_hit,so_hit,sb_hit,hr_hit,rbi_hit,xbh_hit,tpa_hit,h_hit,r_hit,ab_hit,sv_pitch,bb_pitch,so_pitch,hr_pitch,qs_pitch,hld_pitch,svo_pitch,h_pitch,ip_pitch,r_pitch,ab_pitch,er_pitch
8730,"Robinson, Ken",121320,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,7.0,,,0.0,25.0,39.0,21.0,140.0,16.0
8731,"Rogers, Jimmy",121384,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,4.0,,,0.0,21.0,23.2,15.0,88.0,15.0
8732,"Sprague, Ed",122612,Blue Jays,141,1995,3B,212.0,58.0,96.0,0.0,18.0,74.0,47.0,602.0,127.0,77.0,521.0,,,,,,,,,,,,
8733,"Stewart, Shannon",122784,Blue Jays,141,1995,LF,8.0,5.0,5.0,2.0,0.0,1.0,0.0,44.0,8.0,2.0,38.0,,,,,,,,,,,,
8734,"Timlin, Mike",123348,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,36.0,1.0,,,9.0,38.0,42.0,13.0,157.0,10.0
8735,"Ward, Duane",123929,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,,,0.0,11.0,2.2,10.0,19.0,8.0
8736,"Ware, Jeff",123933,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,2.0,,,0.0,28.0,26.1,18.0,101.0,16.0
8737,"White, Devon",124164,Blue Jays,141,1995,OF,184.0,29.0,97.0,11.0,10.0,53.0,38.0,465.0,121.0,61.0,427.0,,,,,,,,,,,,
8738,"Williams, Woody",124315,Blue Jays,141,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,6.0,,,1.0,44.0,53.2,23.0,200.0,22.0
8739,"Avery, Steve",110397,Braves,144,1995,P,20.0,1.0,17.0,0.0,2.0,4.0,4.0,63.0,11.0,4.0,53.0,0.0,52.0,141.0,22.0,,,0.0,165.0,173.1,92.0,656.0,90.0
8740,"Bedrosian, Steve",110786,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,6.0,,,2.0,40.0,28.0,21.0,113.0,19.0
8741,"Belliard, Rafael",110841,Braves,144,1995,SS,44.0,6.0,28.0,2.0,0.0,7.0,3.0,192.0,40.0,12.0,180.0,,,,,,,,,,,,
8742,"Blauser, Jeff",111090,Braves,144,1995,SS,147.0,57.0,107.0,8.0,12.0,31.0,30.0,504.0,91.0,60.0,431.0,,,,,,,,,,,,
8743,"Borbon, Pedro",111228,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,33.0,2.0,,,4.0,29.0,32.0,12.0,121.0,11.0
8744,"Clark, Terry",112344,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,,,0.0,3.0,3.2,2.0,13.0,2.0
8746,"Clontz, Brad",112413,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,22.0,55.0,5.0,,,6.0,71.0,69.0,29.0,264.0,28.0
8747,"Devereaux, Mike",113306,Braves,144,1995,OF,20.0,2.0,11.0,2.0,1.0,8.0,4.0,57.0,14.0,7.0,55.0,,,,,,,,,,,,
8748,"Giovanola, Ed",114831,Braves,144,1995,SS,1.0,3.0,5.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,14.0,,,,,,,,,,,,
8749,"Glavine, Tom",114849,Braves,144,1995,P,18.0,2.0,15.0,0.0,1.0,8.0,2.0,74.0,14.0,6.0,63.0,0.0,66.0,127.0,9.0,,,0.0,182.0,198.2,76.0,739.0,68.0
8750,"Grissom, Marquis",115174,Braves,144,1995,CF,207.0,47.0,61.0,29.0,12.0,42.0,38.0,606.0,142.0,80.0,551.0,,,,,,,,,,,,
8751,"Jones, Chipper",116706,Braves,144,1995,3B,236.0,73.0,99.0,8.0,23.0,86.0,48.0,602.0,139.0,87.0,524.0,,,,,,,,,,,,
8752,"Justice, David",116798,Braves,144,1995,RF,197.0,73.0,68.0,4.0,24.0,78.0,43.0,491.0,104.0,73.0,411.0,,,,,,,,,,,,
8753,"Kelly, Mike",116954,Braves,144,1995,LF,43.0,11.0,49.0,7.0,3.0,17.0,10.0,153.0,26.0,26.0,137.0,,,,,,,,,,,,
8754,"Klesko, Ryan",117148,Braves,144,1995,LF,200.0,47.0,72.0,5.0,23.0,70.0,50.0,381.0,102.0,48.0,329.0,,,,,,,,,,,,
8755,"Kowitz, Brian",117281,Braves,144,1995,OF,5.0,2.0,5.0,0.0,0.0,3.0,1.0,28.0,4.0,3.0,24.0,,,,,,,,,,,,
8756,"Lemke, Mark",117668,Braves,144,1995,2B,142.0,44.0,40.0,2.0,5.0,38.0,26.0,453.0,101.0,42.0,399.0,,,,,,,,,,,,
8757,"Lopez, Javy",117919,Braves,144,1995,C,166.0,14.0,57.0,0.0,14.0,51.0,29.0,352.0,105.0,37.0,333.0,,,,,,,,,,,,
8758,"Maddux, Greg",118120,Braves,144,1995,P,13.0,3.0,22.0,0.0,0.0,0.0,2.0,81.0,11.0,8.0,72.0,0.0,23.0,181.0,8.0,,,0.0,147.0,209.2,39.0,748.0,38.0
8759,"May, Darrell",118469,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,10.0,4.0,5.0,20.0,5.0
8760,"McGriff, Fred",118730,Braves,144,1995,1B,258.0,65.0,99.0,3.0,27.0,93.0,55.0,604.0,148.0,85.0,528.0,,,,,,,,,,,,
8761,"McMichael, Greg",118825,Braves,144,1995,P,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,2.0,32.0,74.0,8.0,,,4.0,64.0,80.2,27.0,300.0,25.0
8762,"Mercker, Kent",118967,Braves,144,1995,P,8.0,0.0,17.0,0.0,0.0,5.0,3.0,54.0,5.0,1.0,48.0,0.0,61.0,102.0,16.0,,,0.0,140.0,143.0,73.0,543.0,66.0
8763,"Mordecai, Mike",119348,Braves,144,1995,3B,36.0,9.0,16.0,0.0,3.0,11.0,9.0,87.0,21.0,10.0,75.0,,,,,,,,,,,,
8764,"Murray, Matt",119591,Braves,144,1995,P,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,3.0,3.0,,,0.0,10.0,10.2,8.0,39.0,8.0
8766,"Nichols, Rod",119766,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,,,0.0,14.0,6.2,11.0,33.0,4.0
8767,"O'Brien, Charlie",119889,Braves,144,1995,C,79.0,29.0,40.0,0.0,9.0,23.0,16.0,233.0,45.0,18.0,198.0,,,,,,,,,,,,
8768,"Oliva, Jose",119979,Braves,144,1995,3B,36.0,7.0,22.0,0.0,5.0,12.0,9.0,116.0,17.0,7.0,109.0,,,,,,,,,,,,
8769,"Pena, Alejandro",120369,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,,,0.0,11.0,13.0,6.0,49.0,6.0
8772,"Perez, Eddie",120407,Braves,144,1995,C,8.0,0.0,2.0,0.0,1.0,4.0,2.0,13.0,4.0,1.0,13.0,,,,,,,,,,,,
8773,"Polonia, Luis",120658,Braves,144,1995,LF,21.0,3.0,9.0,3.0,0.0,2.0,7.0,57.0,14.0,6.0,53.0,,,,,,,,,,,,
8774,"Schmidt, Jason",121834,Braves,144,1995,P,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,18.0,19.0,2.0,,,1.0,27.0,25.0,17.0,94.0,16.0
8775,"Sharperson, Mike",122066,Braves,144,1995,3B,2.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,7.0,,,,,,,,,,,,
8776,"Smith, Dwight",122416,Braves,144,1995,OF,54.0,13.0,35.0,0.0,3.0,21.0,13.0,147.0,33.0,16.0,131.0,,,,,,,,,,,,
8777,"Smoltz, John",122477,Braves,144,1995,P,6.0,7.0,25.0,0.0,0.0,1.0,0.0,69.0,6.0,5.0,56.0,0.0,72.0,193.0,15.0,,,0.0,166.0,192.2,76.0,714.0,68.0
8778,"Stanton, Mike",122681,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,3.0,,,2.0,31.0,19.1,14.0,84.0,12.0
8780,"Thobe, Tom",123232,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,7.0,3.1,4.0,17.0,4.0
8781,"Wade, Terrell",123773,Braves,144,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,,,0.0,3.0,4.0,2.0,14.0,2.0
8782,"Wohlers, Mark",124498,Braves,144,1995,P,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,25.0,24.0,90.0,2.0,,,29.0,51.0,64.2,16.0,242.0,15.0
8783,"Woodall, Brad",124545,Braves,144,1995,P,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,5.0,1.0,,,0.0,13.0,10.1,10.0,42.0,7.0
8784,"Adams, Terry",110067,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,15.0,0.0,,,1.0,22.0,18.0,15.0,76.0,13.0
8785,"Banks, Willie",110536,Cubs,112,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,9.0,5.0,,,1.0,27.0,11.2,23.0,59.0,20.0
8788,"Buechele, Steve",111668,Cubs,112,1995,3B,25.0,11.0,19.0,0.0,1.0,9.0,3.0,118.0,20.0,10.0,106.0,,,,,,,,,,,,
8789,"Bullett, Scott",111682,Cubs,112,1995,OF,69.0,12.0,30.0,8.0,3.0,22.0,15.0,164.0,41.0,19.0,150.0,,,,,,,,,,,,
8790,"Bullinger, Jim",111684,Cubs,112,1995,P,9.0,5.0,16.0,0.0,0.0,5.0,3.0,62.0,6.0,1.0,47.0,0.0,65.0,93.0,14.0,,,0.0,152.0,150.0,80.0,574.0,69.0
8791,"Casian, Larry",112093,Cubs,112,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,15.0,11.0,1.0,,,3.0,23.0,23.1,6.0,89.0,5.0
8792,"Castillo, Frank",112113,Cubs,112,1995,P,6.0,3.0,25.0,0.0,0.0,1.0,0.0,69.0,6.0,1.0,59.0,0.0,52.0,135.0,22.0,,,0.0,179.0,188.0,75.0,723.0,67.0
8793,"Dunston, Shawon",113645,Cubs,112,1995,SS,225.0,10.0,75.0,10.0,14.0,69.0,50.0,503.0,141.0,58.0,477.0,,,,,,,,,,,,
8794,"Edens, Tom",113739,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,,,0.0,6.0,3.0,3.0,15.0,2.0
8795,"Foster, Kevin",114334,Cubs,112,1995,P,21.0,3.0,16.0,2.0,1.0,9.0,3.0,68.0,15.0,7.0,60.0,0.0,65.0,146.0,32.0,,,0.0,149.0,167.2,90.0,622.0,84.0
8796,"Franco, Matt",114376,Cubs,112,1995,2B,6.0,0.0,4.0,0.0,0.0,1.0,1.0,17.0,5.0,3.0,17.0,,,,,,,,,,,,
8797,"Garces, Rich",114581,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,,,0.0,11.0,11.0,6.0,43.0,4.0
8799,"Gonzalez, Luis",114935,Cubs,112,1995,LF,124.0,39.0,33.0,5.0,7.0,34.0,30.0,307.0,76.0,34.0,262.0,,,,,,,,,,,,
8800,"Grace, Mark",115007,Cubs,112,1995,1B,285.0,65.0,46.0,6.0,16.0,92.0,70.0,627.0,180.0,97.0,552.0,,,,,,,,,,,,
8801,"Haney, Todd",115417,Cubs,112,1995,2B,44.0,7.0,11.0,0.0,2.0,6.0,10.0,81.0,30.0,11.0,73.0,,,,,,,,,,,,
8802,"Hernandez, Jose",115825,Cubs,112,1995,SS,118.0,13.0,69.0,1.0,13.0,40.0,28.0,268.0,60.0,37.0,245.0,,,,,,,,,,,,
8803,"Hickerson, Bryan",115887,Cubs,112,1995,P,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,15.0,28.0,3.0,,,3.0,36.0,31.2,28.0,127.0,24.0
8805,"Hubbard, Mike",116247,Cubs,112,1995,C,4.0,2.0,2.0,0.0,0.0,1.0,0.0,25.0,4.0,2.0,23.0,,,,,,,,,,,,
8806,"Johnson, Howard",116593,Cubs,112,1995,3B,60.0,34.0,46.0,1.0,7.0,22.0,12.0,206.0,33.0,26.0,169.0,,,,,,,,,,,,
8807,"Kmak, Joe",117175,Cubs,112,1995,C,19.0,6.0,12.0,0.0,1.0,6.0,4.0,61.0,13.0,7.0,53.0,,,,,,,,,,,,
8808,"McRae, Brian",118871,Cubs,112,1995,OF,255.0,47.0,92.0,27.0,12.0,48.0,57.0,638.0,167.0,92.0,580.0,,,,,,,,,,,,
8809,"Morgan, Mike",119374,Cubs,112,1995,P,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,7.0,0.0,9.0,15.0,2.0,,,0.0,19.0,24.2,8.0,88.0,6.0
8811,"Myers, Randy",119626,Cubs,112,1995,P,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,28.0,59.0,7.0,,,44.0,49.0,55.2,25.0,207.0,24.0
8812,"Nabholz, Chris",119632,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,21.0,4.0,,,0.0,22.0,23.1,15.0,87.0,14.0
8813,"Navarro, Jaime",119667,Cubs,112,1995,P,17.0,1.0,25.0,0.0,0.0,7.0,5.0,74.0,12.0,0.0,65.0,0.0,56.0,128.0,19.0,,,0.0,194.0,200.1,79.0,773.0,73.0
8814,"Parent, Mark",120218,Cubs,112,1995,C,19.0,3.0,7.0,0.0,3.0,5.0,5.0,35.0,8.0,5.0,32.0,,,,,,,,,,,,
8815,"Perez, Mike",120412,Cubs,112,1995,P,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,27.0,49.0,8.0,,,3.0,72.0,71.1,30.0,269.0,29.0
8816,"Pratt, Todd",120747,Cubs,112,1995,C,10.0,6.0,21.0,0.0,0.0,4.0,2.0,67.0,8.0,3.0,60.0,,,,,,,,,,,,
8817,"Rhodes, Karl",121129,Cubs,112,1995,OF,2.0,0.0,4.0,0.0,0.0,2.0,0.0,17.0,2.0,2.0,16.0,,,,,,,,,,,,
8818,"Rivera, Roberto",121251,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,0.0,8.0,5.0,3.0,21.0,3.0
8819,"Roberson, Kevin",121270,Cubs,112,1995,OF,20.0,6.0,14.0,0.0,4.0,6.0,5.0,45.0,7.0,5.0,38.0,,,,,,,,,,,,
8820,"Sanchez, Rey",121663,Cubs,112,1995,SS,154.0,14.0,48.0,6.0,3.0,27.0,27.0,453.0,119.0,57.0,428.0,,,,,,,,,,,,
8821,"Servais, Scott",122011,Cubs,112,1995,C,98.0,23.0,37.0,2.0,12.0,35.0,24.0,203.0,50.0,31.0,175.0,,,,,,,,,,,,
8822,"Sosa, Sammy",122544,Cubs,112,1995,RF,282.0,58.0,134.0,34.0,36.0,119.0,56.0,629.0,151.0,89.0,564.0,,,,,,,,,,,,
8823,"Sturtze, Tanyon",122915,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,2.0,2.0,2.0,8.0,2.0
8824,"Swartzbaugh, Dave",123030,Cubs,112,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,,,0.0,5.0,7.1,2.0,24.0,0.0
8825,"Timmons, Ozzie",123350,Cubs,112,1995,LF,81.0,13.0,32.0,3.0,8.0,28.0,19.0,185.0,45.0,30.0,171.0,,,,,,,,,,,,
8826,"Trachsel, Steve",123431,Cubs,112,1995,P,15.0,2.0,17.0,0.0,0.0,4.0,2.0,58.0,13.0,3.0,49.0,0.0,76.0,117.0,25.0,,,0.0,174.0,160.2,104.0,629.0,92.0
8827,"Walker, Mike",123836,Cubs,112,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,24.0,20.0,2.0,,,3.0,45.0,44.2,22.0,174.0,16.0
8828,"Wendell, Turk",124084,Cubs,112,1995,P,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,24.0,50.0,11.0,,,0.0,71.0,60.1,35.0,238.0,33.0
8829,"Wilkins, Rick",124271,Cubs,112,1995,C,51.0,36.0,51.0,0.0,6.0,14.0,8.0,200.0,31.0,24.0,162.0,,,,,,,,,,,,
8830,"Young, Anthony",124685,Cubs,112,1995,P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,14.0,15.0,5.0,,,2.0,47.0,41.1,20.0,163.0,17.0
8831,"Zeile, Todd",124755,Cubs,112,1995,3B,111.0,16.0,53.0,0.0,9.0,30.0,25.0,325.0,68.0,34.0,299.0,,,,,,,,,,,,
8832,"Anthony, Eric",110285,Reds,113,1995,OF,57.0,13.0,30.0,2.0,5.0,23.0,11.0,150.0,36.0,19.0,134.0,,,,,,,,,,,,
8833,"Berryhill, Damon",110939,Reds,113,1995,C,24.0,10.0,19.0,0.0,2.0,11.0,5.0,97.0,15.0,6.0,82.0,,,,,,,,,,,,
8834,"Boone, Bret",111214,Reds,113,1995,2B,220.0,41.0,84.0,5.0,15.0,68.0,51.0,570.0,137.0,63.0,513.0,,,,,,,,,,,,
8835,"Branson, Jeff",111394,Reds,113,1995,3B,144.0,44.0,69.0,2.0,12.0,45.0,32.0,384.0,86.0,43.0,331.0,,,,,,,,,,,,
8836,"Brantley, Jeff",111397,Reds,113,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,28.0,20.0,62.0,11.0,,,32.0,53.0,70.1,22.0,257.0,22.0
8837,"Burba, Dave",111692,Reds,113,1995,P,1.0,3.0,9.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,15.0,0.0,26.0,50.0,4.0,,,0.0,52.0,63.1,24.0,233.0,23.0
8839,"Carrasco, Hector",112031,Reds,113,1995,P,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,5.0,46.0,64.0,1.0,,,9.0,86.0,87.1,45.0,335.0,40.0
8840,"Courtright, John",112740,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,1.0,4.0,1.0
8841,"Duncan, Mariano",113620,Reds,113,1995,2B,33.0,5.0,19.0,0.0,3.0,13.0,6.0,76.0,20.0,16.0,69.0,,,,,,,,,,,,
8842,"Gant, Ron",114567,Reds,113,1995,LF,227.0,74.0,108.0,23.0,29.0,88.0,52.0,493.0,113.0,79.0,410.0,,,,,,,,,,,,
8843,"Gibralter, Steve",114746,Reds,113,1995,OF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,
8844,"Greene, Willie",115104,Reds,113,1995,3B,2.0,3.0,7.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,19.0,,,,,,,,,,,,
8845,"Grott, Matt",115199,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,0.0,6.0,1.2,4.0,11.0,4.0
8846,"Harris, Lenny",115529,Reds,113,1995,LF,61.0,14.0,20.0,10.0,2.0,16.0,13.0,215.0,41.0,32.0,197.0,,,,,,,,,,,,
8847,"Hernandez, Xavier",115820,Reds,113,1995,P,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,3.0,31.0,84.0,8.0,,,4.0,95.0,90.0,47.0,348.0,46.0
8848,"Howard, Thomas",116215,Reds,113,1995,OF,113.0,20.0,37.0,17.0,3.0,26.0,20.0,304.0,85.0,42.0,281.0,,,,,,,,,,,,
8849,"Hunter, Brian R.",116327,Reds,113,1995,1B,26.0,11.0,21.0,2.0,1.0,9.0,7.0,93.0,17.0,9.0,79.0,,,,,,,,,,,,
8850,"Jackson, Michael",116436,Reds,113,1995,P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,19.0,41.0,5.0,,,4.0,38.0,49.0,13.0,178.0,13.0
8851,"Jarvis, Kevin",116496,Reds,113,1995,P,4.0,0.0,8.0,0.0,0.0,0.0,1.0,23.0,3.0,2.0,21.0,0.0,32.0,33.0,13.0,,,0.0,91.0,79.0,56.0,312.0,50.0
8852,"Larkin, Barry",117501,Reds,113,1995,SS,244.0,61.0,49.0,51.0,15.0,66.0,50.0,567.0,158.0,98.0,496.0,,,,,,,,,,,,
8853,"Lewis, Darren",117731,Reds,113,1995,OF,43.0,17.0,20.0,11.0,0.0,8.0,3.0,187.0,40.0,19.0,163.0,,,,,,,,,,,,
8854,"Lewis, Mark",117740,Reds,113,1995,3B,82.0,21.0,33.0,0.0,3.0,30.0,17.0,194.0,58.0,25.0,171.0,,,,,,,,,,,,
8855,"McElroy, Chuck",118660,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,15.0,27.0,5.0,,,3.0,46.0,40.1,29.0,158.0,27.0
8856,"Morris, Hal",119406,Reds,113,1995,1B,162.0,29.0,58.0,1.0,11.0,51.0,38.0,391.0,100.0,53.0,359.0,,,,,,,,,,,,
8857,"Nitkowski, C.J.",119809,Reds,113,1995,P,2.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,10.0,0.0,15.0,18.0,4.0,,,1.0,41.0,32.1,25.0,134.0,22.0
8859,"Owens, Eric",120140,Reds,113,1995,LF,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,,,,,,,,,,,,
8860,"Pennington, Brad",120384,Reds,113,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,7.0,0.0,,,0.0,9.0,9.2,8.0,33.0,6.0
8862,"Portugal, Mark",120690,Reds,113,1995,P,8.0,3.0,7.0,0.0,0.0,4.0,3.0,33.0,5.0,4.0,29.0,0.0,22.0,33.0,7.0,,,0.0,79.0,77.2,35.0,301.0,33.0
8864,"Pugh, Tim",120793,Reds,113,1995,P,6.0,1.0,12.0,0.0,0.0,1.0,2.0,33.0,4.0,2.0,28.0,0.0,32.0,38.0,13.0,,,0.0,100.0,98.1,46.0,376.0,42.0
8865,"Reed, Rick",120999,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,10.0,5.0,,,0.0,18.0,17.0,12.0,66.0,11.0
8866,"Remlinger, Mike",121060,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,0.0,2.0,1.0,1.0,4.0,1.0
8868,"Rijo, Jose",121206,Reds,113,1995,P,4.0,0.0,3.0,0.0,0.0,3.0,1.0,24.0,3.0,1.0,22.0,0.0,22.0,62.0,6.0,,,0.0,76.0,69.0,33.0,267.0,32.0
8869,"Roper, John",121441,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,,,0.0,13.0,7.0,9.0,32.0,8.0
8871,"Ruffin, Johnny",121546,Reds,113,1995,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,11.0,0.0,,,0.0,4.0,13.1,3.0,43.0,2.0
8872,"Sanders, Deion",121668,Reds,113,1995,OF,42.0,9.0,18.0,16.0,1.0,10.0,6.0,144.0,31.0,19.0,129.0,,,,,,,,,,,,
8873,"Sanders, Reggie",121673,Reds,113,1995,RF,280.0,69.0,122.0,36.0,28.0,99.0,70.0,567.0,148.0,91.0,484.0,,,,,,,,,,,,
8874,"Santiago, Benito",121693,Reds,113,1995,C,129.0,24.0,48.0,2.0,11.0,44.0,31.0,296.0,76.0,40.0,266.0,,,,,,,,,,,,
8875,"Schourek, Pete",121860,Reds,113,1995,P,15.0,0.0,12.0,0.0,0.0,4.0,2.0,71.0,13.0,7.0,59.0,0.0,45.0,160.0,17.0,,,0.0,158.0,190.1,72.0,693.0,68.0
8876,"Smiley, John",122342,Reds,113,1995,P,16.0,4.0,26.0,0.0,2.0,5.0,3.0,66.0,9.0,6.0,55.0,0.0,39.0,124.0,11.0,,,0.0,173.0,176.2,72.0,659.0,68.0
8877,"Smith, Pete",122443,Reds,113,1995,P,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,7.0,14.0,8.0,,,0.0,30.0,24.1,19.0,94.0,18.0
8878,"Sullivan, Scott",122975,Reds,113,1995,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,,,0.0,4.0,3.2,2.0,14.0,2.0
8879,"Taubensee, Eddie",123113,Reds,113,1995,C,107.0,22.0,52.0,2.0,9.0,44.0,25.0,244.0,62.0,32.0,218.0,,,,,,,,,,,,
8880,"Viola, Frank",123732,Reds,113,1995,P,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,6.0,0.0,3.0,4.0,3.0,,,0.0,20.0,14.1,11.0,60.0,10.0
8881,"Walton, Jerome",123901,Reds,113,1995,OF,85.0,17.0,25.0,10.0,8.0,22.0,21.0,188.0,47.0,32.0,162.0,,,,,,,,,,,,
8882,"Wells, David",124071,Reds,113,1995,P,4.0,0.0,5.0,0.0,0.0,0.0,0.0,29.0,4.0,2.0,28.0,0.0,16.0,50.0,6.0,,,0.0,74.0,72.2,34.0,279.0,29.0
8884,"Wilson, Nigel",124415,Reds,113,1995,LF,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,,,,,,,,,,,,
8885,"Worthington, Craig",124585,Reds,113,1995,3B,9.0,2.0,1.0,0.0,1.0,2.0,2.0,20.0,5.0,1.0,18.0,,,,,,,,,,,,
